William Samuel Symonds|William Samuel Symonds|Symonds, W. S. (William Samuel), 1818-1887|1818-1887|1818-1887|1|0|Found: via dates
William Christian Symons|William Christian Symons|Symons, William Christian, 1845-1911|1845-1911|1845-1911|1|0|Found: via dates
NA|Nellie Syrett|Syrett, Nellie|||0|0|
Netta Syrett|Netta Syrett|Syrett, Netta, 1865-1943|1865-1943|1865-1943|1|1|Found: via dates
NA|Emeric Szabad|Szabad, Emeric|||0|0|
NA|Károly Szabó|Szabó, Károly|||0|0|Possibles: Multiple matches see log file
NA|Viktor Sziklai|Sziklai, Viktor|||0|0|
NA|Adele Szold|Szold, Adele|||0|0|Possibles: Multiple matches see log file
Henrietta Szold|Henrietta Szold|Szold, Henrietta, 1860-1945|1860-1945|1860-1945|3|0|Found: via dates
Adam Szymański|Adam Szymański|Szymański, Adam, 1852-1916|1852-1916|1852-1916|3|0|Found: via dates
NA|T.N. Hibben & Co.|T.N. Hibben & Co.|||0|0|
NA|C. Tadulinga Mudaliyar|Tadulinga Mudaliyar, C.|||0|0|
NA|Charles H. Taffs|Taffs, C. H. (Charles H.)|||0|0|
NA|Dimitris Tagopoulos|Tagopoulos, Dimitris|||0|0|
Dwijendranath Tagore|Dwijendranath Tagore|Tagore, Dwijendranath|1840-1926||0|0|Found: via manual
NA|Alfred Talandier|Talandier, Alfred|||0|0|
NA|Eugène Talbot|Talbot, Eugène, 1814-1894||1814-1894|0|0|
NA|Eleanor McCutcheon Talmage|Talmage, Eleanor McCutcheon|||0|0|
NA|Maila Talvio|Talvio, Maila, 1871-1951||1871-1951|0|0|
NA|Em. Tamminen|Tamminen, Em.|||0|0|
NA|Angelos Tanagras|Tanagras, Angelos, 1877-1964||1877-1964|0|0|Possible Type 5: Ernest Nathaniel Bennett
NA|Odd Tangerud|Tangerud, Odd|||0|0|
NA|Tao hua shan|Tao hua shan|||0|0|
NA|Tao Te Ching|Tao Te Ching|||0|0|Possibles: Multiple matches see log file
NA|Caroline Sturgis Tappan|Tappan, Caroline Sturgis, 1819-1888||1819-1888|0|0|
NA|Edmond Tardif|Tardif, Edmond|||0|0|
Giovanni Targioni-Tozzetti|Giovanni Targioni-Tozzetti|Targioni-Tozzetti, Giovanni, 1863-1934|1863-1934|1863-1934|1|1|Found: via dates
NA|Percy Tarrant|Tarrant, Percy|||0|0|
NA|Peter Tarrant|Tarrant, Peter|||0|0|
NA|Jules-Antoine Taschereau|Taschereau, Jules-Antoine|||0|0|
NA|Ignatius Taschner|Taschner, Ignatius, 1871-1913||1871-1913|0|0|
NA|Nicolás Tasin|Tasin, N. (Nicolás)|||0|0|
NA|Charles Montgomery Tate|Tate, C. M. (Charles Montgomery)|||0|0|
NA|Professor Ralph Tate|Tate, Professor Ralph|||0|0|
NA|William Knox Tate|Tate, W. K. (William Knox), 1870-1917||1870-1917|0|0|
NA|E. Tatin|Tatin, E.|||0|0|
Charles Henry Tawney|Charles Henry Tawney|Tawney, Charles Henry, 1837-1922|1837-1922|1837-1922|1|0|Found: via dates
NA|Taxis|Taxis|||0|0|Possibles: Multiple matches see log file
NA|Ann Taylor|Taylor, Ann|||0|0|
Archer Taylor|Archer Taylor|Taylor, Archer, 1890-1973|1890-1973|1890-1973|0|0|Found: via dates
NA|Arthur Russell Taylor|Taylor, Arthur Russell|||0|0|Possibles: Multiple matches see log file
Edgar Taylor (author)|Edgar Taylor|Taylor, Edgar|1793-1839||1|0|Found: via work_scan WP
NA|Edward Fairfax Taylor|Taylor, Edward Fairfax|||0|0|
Elizabeth Taylor (painter)|Elizabeth Taylor|Taylor, Elizabeth|1856-1932||0|0|Found: via manual
NA|Frank Walter Taylor|Taylor, F. Walter (Frank Walter), 1874-1921||1874-1921|0|0|
NA|Gertrude Winifred Taylor|Taylor, G. W. (Gertrude Winifred)|||0|0|Possible Type 1: D. K. Broster
NA|Harold Taylor|Taylor, Harold|||0|0|
NA|Henry Weston Taylor|Taylor, Henry Weston, 1881-||1881-|0|0|
NA|J. E. Taylor|Taylor, J. E.|||0|0|Possibles: Multiple matches see log file
Jane Taylor (poet)|Jane Taylor|Taylor, Jane|1783-1824||1|0|Found: via work_scan WP
NA|S. H. Taylor|Taylor, S. H.|||0|0|
NA|Thomas Nimmo Taylor|Taylor, Thomas N. (Thomas Nimmo), 1873-1963||1873-1963|0|0|
William Cooke Taylor|William Cooke Taylor|Taylor, W. C. (William Cooke), 1800-1849|1800-1849|1800-1849|1|1|Found: via dates
NA|Walter Penn Taylor|Taylor, Walter P. (Walter Penn), 1888-1972||1888-1972|0|0|
William Ladd Taylor|William Ladd Taylor|Taylor, William Ladd, 1854-1926|1854-1926|1854-1926|2|0|Found: via dates
Pyotr Ilyich Tchaikovsky|Peter Ilich Tchaikovsky|Tchaikovsky, Peter Ilich, 1840-1893|1840-1893|1840-1893|1|0|Found: via dates
Violet Teague|Violet Teague|Teague, Violet|1872-1951||1|0|Found: via work_scan WP
NA|Dorothy Lamon Teillard|Teillard, Dorothy Lamon|||0|0|
Alexander Teixeira de Mattos|Alexander Teixeira de Mattos|Teixeira de Mattos, Alexander, 1865-1921|1865-1921|1865-1921|32|1|Found: via dates
Richard Carnac Temple|Richard Carnac Temple|Temple, Richard Carnac, Sir, 1850-1931|1850-1931|1850-1931|1|0|Found: via dates
NA|C. V. Tench|Tench, C. V., 1892-1963||1892-1963|0|0|
NA|N. Tenison|Tenison, N.|||0|0|
NA|Dudley Tennant|Tennant, Dudley|||0|0|
NA|Tenor: Cruz; Baritone: León.|Tenor: Cruz; Baritone: León.|||0|0|
NA|Ramón María Tenreiro|Tenreiro, Ramón María, 1879-||1879-|0|0|
Charles Sanford Terry (historian)|Charles Sanford Terry|Terry, Charles Sanford, 1864-1936|1864-1936|1864-1936|1|0|Found: via dates
Richard Runciman Terry|Richard Runciman Terry|Terry, Richard Runciman, 1865-1938|1864-1938|1865-1938|1|0|Found: via work_scan OpenL
NA|W. E. Terry|Terry, W. E., 1921-1992||1921-1992|0|0|
NA|Antti Tervo|Tervo, Antti|||0|0|
NA|A. Terzi|Terzi, A.|||0|0|
NA|Richard Teschner|Teschner, Richard|||0|0|
Luisa Tetrazzini|Luisa Tetrazzini|Tetrazzini, Luisa, 1871-1940|1871-1941|1871-1940|1|0|Found: via work_scan WP
NA|Oliver J. Thatcher|Thatcher, Oliver J., 1857-1937||1857-1937|0|0|
NA|Harriet Maxon Thayer|Thayer, Harriet Maxon, 1889-||1889-|0|0|Possibles: Multiple matches see log file
NA|Lee Thayer|Thayer, Lee|||0|0|
NA|S. Proctor Thayer|Thayer, S. Proctor|||0|0|
NA|Baybayin|The old Tagalog (Baybayin) font required to read this book can be downloaded from: http://www.mts.net/~pmorrow/fonts.htm|||0|0|Possibles: Multiple matches see log file
NA|O. F. Theis|Theis, O. F.|||0|0|
NA|Theodore M. Edison was the son of Thomas A. Edison.|Theodore M. Edison was the son of Thomas A. Edison.|||0|0|Possibles: Multiple matches see log file
NA|Konstantinos Theotokis|Theotokis, Konstantinos, 1872-1923||1872-1923|0|0|
George Thibaut|George Thibaut|Thibaut, G. (George), 1848-1914|1848-1914|1848-1914|2|1|Found: via dates
NA|Adolf Thiede|Thiede, Adolf|||0|0|
Connop Thirlwall|Connop Thirlwall|Thirlwall, Connop, 1797-1875|1797-1875|1797-1875|1|0|Found: via dates
NA|Antoon Frans Thiry|Thiry, Antoon Frans|||0|0|
NA|school edition. This is an abridged|This is an abridged, school edition.|||0|0|Possible Type 9: Encyclopædia Britannica Eleventh Edition
Charles Thom|Charles Thom|Thom, Charles|1872-1956||1|0|Found: via work_scan OpenL
NA|Charles Swain Thomas|Thomas, Charles Swain|||0|0|
NA|Ernest Chester Thomas|Thomas, Ernest Chester, 1850-1892||1850-1892|0|0|
George Housman Thomas|G. H. Thomas|Thomas, G. H.|1824-1868||1|0|Found: via manual
NA|George Thomas|Thomas, George, Sir, 1695-1774||1695-1774|0|0|
NA|Gladys Thomas|Thomas, Gladys|||0|0|
NA|Jerome Beers Thomas|Thomas, Jerome Beers, 1867-||1867-|0|0|
John Thomas (photographer)|John Thomas|Thomas, John|1838-1905||1|0|Found: via manual
T. H. Thomas|T. H. Thomas|Thomas, T. H.|1839-1915||0|0|Found: via manual
NA|Theodore Lockhard Thomas|Thomas, Theodore Lockhard|||0|0|
NA|W. L. Thomas|Thomas, W. L.|||1|0|False Positive: F. W. L. Thomas
William Moy Thomas|William Moy Thomas|Thomas, W. Moy (William Moy), 1828-1910|1828-1910|1828-1910|1|0|Found: via dates
NA|Benjamin Thompson|Thompson, Benjamin, 1776?-1816||1776-1816|0|0|Possibles: Multiple matches see log file
NA|David Thompson|Thompson, David, 1835-||1835-|0|0|
NA|Ellen Bernard Thompson|Thompson, Ellen Bernard|||0|0|
NA|George Henry Thompson|Thompson, G. H. (George Henry), 1853-1953||1853-1953|0|0|
George Thompson (abolitionist)|George Thompson|Thompson, George, 1804-1878|1804-1878|1804-1878|1|0|Found: via dates
Gilbert Thompson|Gilbert Thompson|Thompson, Gilbert|1839-1909||0|0|Found: via manual
NA|John Gilbert Thompson|Thompson, John Gilbert, 1862-1940||1862-1940|0|0|
Ruth Plumly Thompson|Ruth Plumly Thompson|Thompson, Ruth Plumly, 1893-1976|1891-1976|1893-1976|1|0|Found: via work_scan OpenL
Stith Thompson|Stith Thompson|Thompson, Stith, 1885-1976|1885-1976|1885-1976|1|0|Found: via dates
NA|W. L. Thompson|Thompson, W. L.|||0|0|
NA|Axel Thomsen|Thomsen, Axel|||0|0|
NA|M.D. Alexander Thomson|Thomson, Alexander, M.D.|||0|0|
NA|Alexis Thomson|Thomson, Alexis, 1863-1924||1863-1924|0|0|
E. Gertrude Thomson|E. Gertrude Thomson|Thomson, E. Gertrude|1850-1929||1|0|Found: via work_scan WP
Hugh Thomson|Hugh Thomson|Thomson, Hugh, 1860-1920|1860-1920|1860-1920|4|0|Found: via dates
NA|Margaret R. Thomson|Thomson, Margaret R.|||0|0|
NA|Ninian Hill Thomson|Thomson, Ninian Hill, 1830-1921||1830-1921|0|0|
NA|Will Thomson|Thomson, Will|||0|0|
NA|Alfred Thon|Thon, Alfred, 1886-||1886-|0|0|
Ashley Horace Thorndike|Ashley Horace Thorndike|Thorndike, Ashley Horace, 1871-1933|1871-1933|1871-1933|2|0|Found: via dates
Paul and Mabel Thorne|Mabel Thorne|Thorne, Mabel|||0|0|Found: via manual
Paul and Mabel Thorne|Paul Thorne|Thorne, Paul|||0|0|Found: via manual
NA|Gudrun Thorne-Thomsen|Thorne-Thomsen, Gudrun, 1873-||1873-|0|0|
NA|Willard Thorp|Thorp, Willard, 1899-1990||1899-1990|0|0|Possible Type 2: Willard Thorp
Benjamin Thorpe|Benjamin Thorpe|Thorpe, Benjamin, 1782-1870|1782-1870|1782-1870|2|0|Found: via dates
NA|Clarence De Witt Thorpe|Thorpe, Clarence De Witt, 1887-||1887-|0|0|
Henry Thring, 1st Baron Thring|Henry Thring Thring|Thring, Henry Thring, Baron, 1818-1907|1818-1907|1818-1907|1|0|Found: via dates
NA|Thomas George Thrum|Thrum, Thomas G. (Thomas George), 1842-1932||1842-1932|0|0|
Thure de Thulstrup|Thure de Thulstrup|Thulstrup, Thure de, 1848-1930|1848-1930|1848-1930|2|0|Found: via dates
NA|Samuel Thurber|Thurber, Samuel, 1879-||1879-|0|0|
NA|S. Thurdale|Thurdale, S.|||0|0|
NA|Mary Princess of Thurn|Thurn, Mary Princess of|||0|0|
NA|Althea Thurston|Thurston, Althea|||0|0|
NA|Maud Thurston|Thurston, Maud|||0|0|
NA|Richard Bowers Thurston|Thurston, R. B. (Richard Bowers), 1819-1895||1819-1895|0|0|
NA|William H. Thwaites|Thwaites, William H.|||0|0|
NA|Karl Thylmann|Thylmann, Karl, 1888-1916||1888-1916|0|0|
Richard Tickell|Richard Tickell|Tickell, Richard|1751-1793||0|0|Found: via manual
Dorothea Tieck|Dorothea Tieck|Tieck, Dorothea, 1799-1841|1799-1841|1799-1841|2|1|Found: via dates
NA|Tiehuashanren|Tiehuashanren|||0|0|
NA|Herbert C. Tilley|Tilley, Herbert C., Jr.|||0|0|
NA|Frederick Colin Tilney|Tilney, F. C. (Frederick Colin), 1870-1951||1870-1951|0|0|Possibles: Multiple matches see log file
NA|Samuel Tindall|Tindall, S. (Samuel)|||0|0|
Katherine Tingley|Katherine Augusta Westcott Tingley|Tingley, Katherine Augusta Westcott, 1847-1929|1847-1929|1847-1929|1|0|Found: via dates
NA|Walter Tittle|Tittle, Walter, 1883-1966||1883-1966|0|0|
NA|Roscoe Burdette Tobias|Tobias, R. B. (Roscoe Burdette), 1880-||1880-|0|0|
NA|Ettore Toci|Toci, Ettore|||0|0|Possible Type 9: Distributed Proofreaders
Mabel Loomis Todd|Mabel Loomis Todd|Todd, Mabel Loomis, 1856-1932|1856-1932|1856-1932|3|1|Found: via dates
NA|J. D. du Toit|Toit, J. D. du|||0|0|Possibles: Multiple matches see log file
NA|Ferencz Toldy|Toldy, Ferencz|||0|0|
NA|Beatrix L. Tollemache|Tollemache, Beatrix L., -1926||-1926|0|0|
NA|L. M. Tolman|Tolman, L. M., 1875-||1875-|0|0|
NA|Aune Tolvanen|Tolvanen, Aune|||0|0|
NA|Floyd Williams Tomkins|Tomkins, Floyd W. (Floyd Williams), 1850-1932||1850-1932|0|0|
NA|Mary Van Arsdale Tongue|Tongue, Mary Van Arsdale, 1891-||1891-|0|0|
NA|Harriet H. Tooker|Tooker, Harriet H.|||0|0|Possible Type 9: Slavery in the United States
NA|Frederick R. Toombs|Toombs, Frederick R., 1879-||1879-|0|0|
NA|D. Torbett|Torbett, D.|||0|0|
NA|C. Edv. Törmänen|Törmänen, C. Edv., 1855-1880||1855-1880|0|0|
NA|Charles Torquet|Torquet, Charles|||0|0|
NA|Carlos Arturo Torres|Torres, Carlos Arturo, 1867-1911||1867-1911|0|0|
NA|Guiomar D. Torrezão|Torrezão, Guiomar D.|||0|0|
NA|George Loftus Tottenham|Tottenham, G. L. (George Loftus)|||0|0|
Jean Maurice Tourneux|Maurice Tourneux|Tourneux, Maurice, 1849-1917|1849-1917|1849-1917|3|0|Found: via dates
NA|Maud Touser|Touser, Maud|||0|0|
NA|Victor H. Tousley|Tousley, Victor H.|||0|0|
NA|Willis Eugene Tower|Tower, Willis Eugene, 1871-||1871-|0|0|
NA|Charles Hanson Towne|Towne, Charles Hanson, 1877-1949||1877-1949|0|0|
NA|Ellis Towne|Towne, Ellis|||0|0|Possible Type 9: Mrs. Claus
Charles Haskins Townsend|Charles Haskins Townsend|Townsend, Charles Haskins|1859-1944||0|0|Found: via manual
NA|Edgar Jerome Townsend|Townsend, E. J. (Edgar Jerome), 1864-1955||1864-1955|0|0|
F. H. Townsend|Frederick Henry Townsend|Townsend, F. H. (Frederick Henry), 1868-1920|1868-1920|1868-1920|5|0|Found: via dates
NA|Frederick Townsend|Townsend, Frederick|||1|0|False Positive: Frederick Townsend
George Fyler Townsend|George Fyler Townsend|Townsend, George Fyler, 1814-1900|1814-1900|1814-1900|4|1|Found: via dates
NA|John Hume Townsend|Townsend, John Hume|||2|0|False Positive: Allan Octavian Hume
NA|Pauline D. Townsend|Townsend, Pauline D.|||0|0|
NA|R. S. Townsend|Townsend, R. S.|||0|0|
William John Townsend|William John Townsend|Townsend, W. J. (William John), 1835-1915|1835-1915|1835-1915|1|1|Found: via dates
Alfred Tozzer|Alfred Marston Tozzer|Tozzer, Alfred M. (Alfred Marston), 1877-1954|1877-1954|1877-1954|1|1|Found: via dates
Ramsay Traquair (architect)|Ramsay Traquair|Traquair, Ramsay, 1874-1952|1874-1952|1874-1952|1|0|Found: via dates
NA|Stuart Travis|Travis, Stuart, 1868-1942||1868-1942|0|0|
Mary Treat|Mary Treat|Treat, Mary|1830-1923||0|0|Found: via manual
NA|Nola Treat|Treat, Nola|||0|0|
NA|Siegfried Trebitsch|Trebitsch, Siegfried, 1869-1956||1869-1956|0|0|
NA|Simon Trefman|Trefman, Simon|||0|0|
NA|A. E. Treganza|Treganza, A. E.|||0|0|
William Peterfield Trent|William Peterfield Trent|Trent, William Peterfield, 1862-1939|1862-1939|1862-1939|1|0|Found: via dates
NA|Hector Treub|Treub, Hector, 1856-1920||1856-1920|0|0|
NA|George Henry Trever|Trever, Geo. H. (George Henry), 1857-||1857-|0|0|
John Trevisa|John Trevisa|Trevisa, John, -1402|1342-1402|-1402|1|0|Found: via work_scan OpenL
NA|Kostas Trikoglidis|Trikoglidis, Kostas|||0|0|
Henry Trimen|Henry Trimen|Trimen, Henry, 1843-1896|1843-1896|1843-1896|1|1|Found: via dates
NA|Trio Cubano|Trio Cubano|||0|0|
NA|Charles Troilius|Troilius, Charles|||0|0|
NA|Lionel James Trotter|Trotter, Lionel J. (Lionel James)|||0|0|Possible Type 9: Harry Burnett Lumsden
NA|Vaughan Trowbridge|Trowbridge, Vaughan|||0|0|
NA|Robert Trucksess|Trucksess, Robert|||0|0|
Allen Tupper True|Allen Tupper True|True, Allen Tupper, 1881-1955|1881-1955|1881-1955|4|0|Found: via dates
NA|Edwin P. Trueblood|Trueblood, Edwin P.|||1|0|False Positive: Thomas Trueblood
Thomas Trueblood|Thomas Clarkson Trueblood|Trueblood, Thomas C. (Thomas Clarkson), 1856-1951|1856-1951|1856-1951|1|0|Found: via dates
NA|Milton R. Trumbower|Trumbower, M. R. (Milton R.)|||0|0|
NA|L. Parry Truscott|Truscott, L. Parry|||0|0|
Sojourner Truth|Sojourner Truth|Truth, Sojourner, 1797-1883|1797-1883|1797-1883|1|1|Found: via dates
NA|George B. Tsokopoulos|Tsokopoulos, George B., 1871-1923||1871-1923|0|0|
NA|Harry Tuck|Tuck, Harry|||0|0|Possible Type 9: Her Benny (novel)
Benjamin Tucker|Benjamin Ricketson Tucker|Tucker, Benjamin Ricketson, 1854-1939|1854-1939|1854-1939|2|1|Found: via dates
NA|George Fox Tucker|Tucker, George Fox|||0|0|Possible Type 1: George Grafton Wilson
Gertrude Tuckwell|Gertrude M. Tuckwell|Tuckwell, Gertrude M.|1861-1951||2|0|Found: via work_scan WP
NA|Hayden Tufts|Tufts, Hayden|||0|0|
NA|Mildred Anna Rosalie Tuker|Tuker, Mildred Anna Rosalie|||0|0|Possible Type 9: Timeline of Cambridge
NA|Werneri Tukiainen|Tukiainen, Werneri|||0|0|
Ferdinand Brock Tupper|Ferdinand Brock Tupper|Tupper, Ferdinand Brock, 1795-1874|1795-1874|1795-1874|1|1|Found: via dates
NA|Tristram Tupper|Tupper, Tristram, 1884-1954||1884-1954|0|0|
NA|Jules Turcas|Turcas, Jules|||0|0|
NA|Turino Turini|Turini, Turino|||0|0|
NA|Arthur Turnbull|Turnbull, Arthur|||0|0|
NA|Corinne Turner|Turner, Corinne|||0|0|
J. M. W. Turner|Joseph Mallord William Turner|Turner, J. M. W. (Joseph Mallord William), 1775-1851|1775-1851|1775-1851|1|0|Found: via dates
NA|Ronald W. Turner|Turner, Ronald W.|||0|0|
NA|Winifred Turner|Turner, Winifred|||0|0|
NA|Charles Mark Turton|Turton, Charles Mark, 1861-1937||1861-1937|0|0|
NA|Richard Tuson|Tuson, Richard|||0|0|
NA|William Tuson|Tuson, William|||0|0|
Titia van der Tuuk|Titia Klasina Elisabeth van der Tuuk|Tuuk, Titia Klasina Elisabeth van der, 1854-1939|1854-1939|1854-1939|1|0|Found: via dates
Arthur Twidle|Arthur Twidle|Twidle, Arthur, 1865-1936|1865-1936|1865-1936|3|0|Found: via dates
NA|Michael Twinchek|Twinchek, Michael|||0|0|
NA|H. Twitchell|Twitchell, H.|||0|0|
Charles Tylor|Charles Tylor|Tylor, Charles, 1816-1902|1816-1902|1816-1902|1|0|Found: via dates
NA|W. R. Tymms|Tymms, W. R.|||0|0|
NA|Griswold Tyng|Tyng, Griswold|||0|0|
NA|Christina Tyrrell|Tyrrell, Christina|||0|0|
NA|Edward Tyrrell|Tyrrell, E. (Edward), 1792-1881||1792-1881|0|0|Possible Type 2: Edward Tyrrell
NA|Walter S. S. Tyrwhitt|Tyrwhitt, Walter S. S.|||0|0|
Patrick Fraser Tytler|Patrick Fraser Tytler|Tytler, Patrick Fraser, 1791-1849|1791-1849|1791-1849|1|1|Found: via dates
NA|F. C. Uhte|Uhte, Ch. F. C.|||0|0|
Harlan K. Ullman|Harlan Ullman|Ullman, Harlan|1941-||0|0|Found: via manual
NA|George Wallace Umphrey|Umphrey, G. W. (George Wallace), 1878-||1878-|0|0|
NA|Edward Fitch Underhill|Underhill, Edward F. (Edward Fitch), 1830-1898||1830-1898|0|0|
John Garrett Underhill|John Garrett Underhill|Underhill, John Garrett|1876-1946||0|0|Found: via manual
NA|Clarence F. Underwood|Underwood, Clarence F.|||0|0|
Edna W. Underwood|Edna Worthley Underwood|Underwood, Edna Worthley, 1873-1961|1873-1961|1873-1961|1|0|Found: via dates
United States Food Administration|United States Food Administration|United States Food Administration|||0|0|Found: via manual
United States Marine Band|United States Marine Band|United States Marine Band|||0|0|Found: via manual
Bureau of Animal Industry|United States. Bureau of Animal Industry|United States. Bureau of Animal Industry|||0|0|Found: via manual
United States circuit court|Massachusetts|United States. Circuit Court (Massachusetts)|||0|0|Found: via manual
NA|United States. Federal Interdepartmental Task Force on the Potomac|United States. Federal Interdepartmental Task Force on the Potomac|||0|0|
United States Forest Service|United States. Forest Service|United States. Forest Service|||0|0|Found: via manual
Supreme Court of the United States|United States. Supreme Court|United States. Supreme Court|||0|0|Found: via manual
NA|Unknown Unknown|Unknown, Unknown|||0|0|
NA|Ernst Unterman|Unterman, Ernst|||0|0|Possibles: Multiple matches see log file
Ernest Untermann|Ernest Untermann|Untermann, Ernest|1864-1956||1|0|Found: via work_scan WP
NA|Jean Starr Untermeyer|Untermeyer, Jean Starr, 1886-1970||1886-1970|0|0|
NA|Oskar Uotila|Uotila, Oskar, 1853-1903||1853-1903|0|0|
NA|T. C. Upham|Upham, T. C., Mrs.|||0|0|
Florence Kate Upton|Florence Kate Upton|Upton, Florence K. (Florence Kate), 1873-1922|1873-1922|1873-1922|1|1|Found: via dates
NA|Clara A. Urann|Urann, Clara A.|||0|0|
NA|Lewis K. Urquhart|Urquhart, Lewis K.|||0|0|
Thomas Urquhart|Thomas Urquhart|Urquhart, Thomas, Sir, 1611-1660|1611-1660s|1611-1660|6|1|Found: via template
NA|H. A. Urseth|Urseth, H. A.|||0|0|
Paul Usteri|Paul Usteri|Usteri, Paul|1868-1931||0|0|Found: via manual
NA|Robert Palfrey Utter|Utter, Robert Palfrey, 1875-1936||1875-1936|0|0|
NA|R. B. Utting|Utting, R. B.|||0|0|Possibles: Multiple matches see log file
NA|Clara Warren Vail|Vail, Clara Warren|||0|0|
NA|R. W. G. Vail|Vail, R. W. G.|||0|0|
NA|Ratanbai Ardeshir Vakil|Vakil, Ratanbai Ardeshir|||0|0|
NA|A. C. Valentine|Valentine, A. C.|||0|0|
Laura Valentine|Laura Valentine|Valentine, L. (Laura), -1899|1814-1899|-1899|1|0|Found: via work_scan OpenL
Cipriano de Valera|Cipriano de Valera|Valera, Cipriano de, 1532?-1625|1530s-1600s|1532-1625|0|0|Found: via manual
NA|Ed Valigursky|Valigursky, Ed, 1926-2009||1926-2009|0|0|
NA|Aymer Vallance|Vallance, Aymer|||0|0|
NA|Manuel do Valle de Moura|Valle de Moura, Manuel do, 1564-1650||1564-1650|0|0|
NA|Louis Vallet|Vallet, L. (Louis), 1856-1940||1856-1940|0|0|
Félix Vallotton|Félix Vallotton|Vallotton, Félix, 1865-1925|1865-1925|1865-1925|2|0|Found: via dates
NA|P. Van Breda|Van Breda, P.|||0|0|
Abraham Van Buren|Abraham Van Buren|Van Buren, Abraham, 1807-1873|1807-1873|1807-1873|1|0|Found: via dates
John Van Buren|John Van Buren|Van Buren, John, 1810-1866|1810-1866|1810-1866|1|0|Found: via dates
NA|William T. Van Dresser|Van Dresser, William T.|||0|0|
NA|Jay Van Everen|Van Everen, Jay|||0|0|
NA|John Van Horne|Van Horne, John, 1889-1959||1889-1959|0|0|
NA|Annie Van Sommer|Van Sommer, Annie|||0|0|Possibles: Multiple matches see log file
NA|Frederic Cornelius Leonard Van Steenderen|Van Steenderen, Frederic Cornelius Leonard, 1864-||1864-|0|0|
NA|John Van Vorst|Van Vorst, John, Mrs., 1873-1928||1873-1928|0|0|
NA|Albert D. Vandam|Vandam, Albert D.|||0|0|Possibles: Multiple matches see log file
NA|N. L. VanDemark|VanDemark, N. L.|||0|0|
NA|Bartolomeu Varela|Varela, Bartolomeu, active 1589-1619||1589-1619|0|0|
NA|Mel Varga|Varga, Mel|||0|0|
NA|Gyula Vargha|Vargha, Gyula|||0|0|
NA|George Varian|Varian, George, 1865-1923||1865-1923|0|0|
NA|Frazão de Vasconcellos|Vasconcellos, Frazão de|||0|0|
Luís Mendes de Vasconcellos|Luís Mendes de Vasconcelos|Vasconcelos, Luís Mendes de, active 1608|1540s-1623|1608-|0|0|Found: via manual
